ID;Value;;15819
150009;0,24;;
150010;0,21;;
150011;0,08;;
150012;0,09;;
150013;0,03;;
150014;0,72;;
150015;0,09;;
150016;0,36;;
150017;0,42;;
150018;0,26;;
150019;0,31;;
150020;0,93;;
150021;0,26;;
150022;0,28;;
150023;0,19;;
150024;0,37;;
150025;0,09;;
150026;1,16;;
150027;0,57;;
150028;0,07;;
150029;3,75;;
150030;0,47;;
150031;0,39;;
150032;0,37;;
150033;0,73;;
150034;0,54;;
150035;0,24;;
150036;0,06;;
150037;0,03;;
150038;0,26;;
150039;0,67;;
150040;0,34;;
150041;0,34;;
150042;0,42;;
150043;0,01;;
150044;0,17;;
150045;0,16;;
150046;0,21;;
150047;0,55;;
150048;1,28;;
150049;0,40;;
150050;0,02;;
150051;0,09;;
150052;0,37;;
150053;0,16;;
150054;0,04;;
150055;0,27;;
150056;0,41;;
150057;0,15;;
150058;0,07;;
150059;0,65;;
150060;0,23;;
150061;0,15;;
150062;0,04;;
150063;0,13;;
150064;4,40;;
150065;0,47;;
150066;0,05;;
150067;0,37;;
150068;0,41;;
150069;0,28;;
150070;0,30;;
150071;0,87;;
150072;0,51;;
150073;0,07;;
150074;0,55;;
150075;0,31;;
150076;0,29;;
150077;0,54;;
150078;0,08;;
150079;0,20;;
150080;0,26;;
150081;1,50;;
150082;0,24;;
150083;0,07;;
150084;0,57;;
150085;0,57;;
150086;0,92;;
150087;0,34;;
150088;0,14;;
150089;0,41;;
150090;0,22;;
150091;0,58;;
150092;0,17;;
150093;0,28;;
150094;0,33;;
150095;0,44;;
150096;0,32;;
150097;0,17;;
150098;0,02;;
150099;0,45;;
150100;0,66;;
150101;0,34;;
150102;0,13;;
150103;0,23;;
150104;0,09;;
150105;0,38;;
150106;0,60;;
150107;0,61;;
150108;0,44;;
150109;0,26;;
150110;0,43;;
150111;0,13;;
150112;0,19;;
150113;0,08;;
150114;0,58;;
150115;0,27;;
150116;0,31;;
150117;0,04;;
150118;0,02;;
150119;0,11;;
150120;1,04;;
150121;0,40;;
150122;0,59;;
150123;0,84;;
150124;0,19;;
150125;0,05;;
150126;0,52;;
150127;0,37;;
150128;0,39;;
150129;0,42;;
150130;0,15;;
150131;0,31;;
150132;1,68;;
150133;0,48;;
150134;0,03;;
150135;0,31;;
150136;0,04;;
150137;0,71;;
150138;0,39;;
150139;0,36;;
150140;0,41;;
150141;0,21;;
150142;0,30;;
150143;1,19;;
150144;0,34;;
150145;0,37;;
150146;0,29;;
150147;1,37;;
150148;0,16;;
150149;1,21;;
150150;0,34;;
150151;0,56;;
150152;1,48;;
150153;0,10;;
150154;0,24;;
150155;0,35;;
150156;0,21;;
150157;2,56;;
150158;0,39;;
150159;#VALUE!;;
150160;0,29;;
150161;1,42;;
150162;0,12;;
150163;0,05;;
150164;0,05;;
150165;1,62;;
150166;0,39;;
150167;0,43;;
150168;0,49;;
150169;0,08;;
150170;0,03;;
150171;0,10;;
150172;3,28;;
150173;0,58;;
150174;0,91;;
150175;9,35;;
150176;0,53;;
150177;1,67;;
150178;0,17;;
150179;0,91;;
150180;0,11;;
150181;0,01;;
150182;0,02;;
150183;0,08;;
150184;0,31;;
150185;0,30;;
150186;0,80;;
150187;0,04;;
150188;0,35;;
150189;1,11;;
150190;0,33;;
150191;0,58;;
150192;0,10;;
150193;0,25;;
150194;0,01;;
150195;1,34;;
150196;0,30;;
150197;0,98;;
150198;0,17;;
150199;0,49;;
150200;0,16;;
150201;0,14;;
150202;0,86;;
150203;0,40;;
150204;0,07;;
150205;0,10;;
150206;0,18;;
150207;0,11;;
150208;0,44;;
150209;0,50;;
150210;0,95;;
150211;0,21;;
150212;0,31;;
150213;0,24;;
150214;0,35;;
150215;0,21;;
150216;0,04;;
150217;0,28;;
150218;0,18;;
150219;0,15;;
150220;0,41;;
150221;0,04;;
150222;0,17;;
150223;0,75;;
150224;0,32;;
150225;0,09;;
150226;0,45;;
150227;0,09;;
150228;0,17;;
150229;0,37;;
150230;0,20;;
150231;0,16;;
150232;0,10;;
150233;0,02;;
150234;0,32;;
150235;0,31;;
150236;0,49;;
150237;0,87;;
150238;0,17;;
150239;0,47;;
150240;0,38;;
150241;1,43;;
150242;1,46;;
150243;0,41;;
150244;0,33;;
150245;2,02;;
150246;0,72;;
150247;0,63;;
150248;0,17;;
150249;0,31;;
150250;0,06;;
150251;0,33;;
150252;0,38;;
150253;0,25;;
150254;0,53;;
150255;0,73;;
150256;0,18;;
150257;0,39;;
150258;0,00;;
150259;0,34;;
150260;0,57;;
150261;0,45;;
150262;1,37;;
150263;0,27;;
150264;0,19;;
150265;0,09;;
150266;0,20;;
150267;0,35;;
150268;3,62;;
150269;0,51;;
150270;0,53;;
150271;0,30;;
150272;1,34;;
150273;0,28;;
150274;0,21;;
150275;1,94;;
150276;0,11;;
150277;0,08;;
150278;0,74;;
150279;0,32;;
150280;0,15;;
150281;0,03;;
150282;0,37;;
150283;0,31;;
150284;1,37;;
150285;1,07;;
150286;0,44;;
150287;0,39;;
150288;0,44;;
150289;0,39;;
150290;0,54;;
150291;0,48;;
150292;0,90;;
150293;0,19;;
150294;0,28;;
150295;2,27;;
150296;0,70;;
150297;0,00;;
150298;0,21;;
150299;0,82;;
150300;0,53;;
150301;0,05;;
150302;0,30;;
150303;3,62;;
150304;1,52;;
150305;0,24;;
150306;0,91;;
150307;0,47;;
150308;0,39;;
150309;1,74;;
150310;0,62;;
150311;0,71;;
150312;0,67;;
150313;0,37;;
150314;0,79;;
150315;0,42;;
150316;0,09;;
150317;0,34;;
150318;2,64;;
150319;0,47;;
150320;0,28;;
150321;0,94;;
150322;0,57;;
150323;0,04;;
150324;0,11;;
150325;0,56;;
150326;0,15;;
150327;0,18;;
150328;0,03;;
150329;0,02;;
150330;1,20;;
150331;1,77;;
150332;0,12;;
150333;0,49;;
150334;0,23;;
150335;0,31;;
150336;0,22;;
150337;0,44;;
150338;1,01;;
150339;0,06;;
150340;0,46;;
150341;0,11;;
150342;0,35;;
150343;0,33;;
150344;0,14;;
150345;0,43;;
150346;0,38;;
150347;0,38;;
150348;0,45;;
150349;0,39;;
150350;0,88;;
150351;0,11;;
150352;0,65;;
150353;0,19;;
150354;0,47;;
150355;0,18;;
150356;0,30;;
150357;0,09;;
150358;0,70;;
150359;0,02;;
150360;0,24;;
150361;0,79;;
150362;2,10;;
150363;0,23;;
150364;0,30;;
150365;0,48;;
150366;0,55;;
150367;0,41;;
150368;0,30;;
150369;0,26;;
150370;0,39;;
150371;0,72;;
150372;0,50;;
150373;0,28;;
150374;0,91;;
150375;0,50;;
150376;0,20;;
150377;1,12;;
150378;0,38;;
150379;0,01;;
150380;0,25;;
150381;0,85;;
150382;0,22;;
150383;0,35;;
150384;0,57;;
150385;1,68;;
150386;0,38;;
150387;0,10;;
150388;0,62;;
150389;0,13;;
150390;0,23;;
150391;0,18;;
150392;0,16;;
150393;0,16;;
150394;0,31;;
150395;0,49;;
150396;0,24;;
150397;0,50;;
150398;0,68;;
150399;1,38;;
150400;0,24;;
150401;0,10;;
150402;0,30;;
150403;0,68;;
150404;0,02;;
150405;0,74;;
150406;0,51;;
150407;0,37;;
150408;0,28;;
150409;0,53;;
150410;0,20;;
150411;0,05;;
150412;0,18;;
150413;0,46;;
150414;0,00;;
150415;0,19;;
150416;0,65;;
150417;0,31;;
150418;0,35;;
150419;5,45;;
150420;0,37;;
150421;1,55;;
150422;0,33;;
150423;0,30;;
150424;0,06;;
150425;0,20;;
150426;0,15;;
150427;0,83;;
150428;0,25;;
150429;0,24;;
150430;0,28;;
150431;0,12;;
150432;0,16;;
150433;0,21;;
150434;0,47;;
150435;0,16;;
150436;0,04;;
150437;0,53;;
150438;0,39;;
150439;0,48;;
150440;0,02;;
150441;0,45;;
150442;0,08;;
150443;0,26;;
150444;0,10;;
150445;0,01;;
150446;2,74;;
150447;0,65;;
150448;0,08;;
150449;0,46;;
150450;4,47;;
150451;0,07;;
150452;0,44;;
150453;0,41;;
150454;0,47;;
150455;0,29;;
150456;0,19;;
150457;0,08;;
150458;0,33;;
150459;0,17;;
150460;0,96;;
150461;0,18;;
150462;0,32;;
150463;0,19;;
150464;0,13;;
150465;0,42;;
150466;0,37;;
150467;0,15;;
150468;0,17;;
150469;0,27;;
150470;0,31;;
150471;1,34;;
150472;0,52;;
150473;0,27;;
150474;0,12;;
150475;0,33;;
150476;0,04;;
150477;0,24;;
150478;0,30;;
150479;0,21;;
150480;0,33;;
150481;0,53;;
150482;0,25;;
150483;1,33;;
150484;0,15;;
150485;0,34;;
150486;0,26;;
150487;0,45;;
150488;0,35;;
150489;1,02;;
150490;0,21;;
150491;0,60;;
150492;0,17;;
150493;0,35;;
150494;0,35;;
150495;0,81;;
150496;0,29;;
150497;0,46;;
150498;0,39;;
150499;0,21;;
150500;0,92;;
150501;0,12;;
150502;0,04;;
150503;0,57;;
150504;0,32;;
150505;0,25;;
150506;1,60;;
150507;1,33;;
150508;0,39;;
150509;0,04;;
150510;0,44;;
150511;0,30;;
150512;0,30;;
150513;0,15;;
150514;1,00;;
150515;0,29;;
150516;0,14;;
150517;0,02;;
150518;0,27;;
150519;0,27;;
150520;0,75;;
150521;0,04;;
150522;0,13;;
150523;0,21;;
150524;0,63;;
150525;0,55;;
150526;0,11;;
150527;0,52;;
150528;0,26;;
150529;0,45;;
150530;0,07;;
150531;0,67;;
150532;0,18;;
150533;0,14;;
150534;0,36;;
150535;0,23;;
150536;0,43;;
150537;0,22;;
150538;0,49;;
150539;0,41;;
150540;0,42;;
150541;0,92;;
150542;0,41;;
150543;0,34;;
150544;0,02;;
150545;3,32;;
150546;0,02;;
150547;0,16;;
150548;0,16;;
150549;0,07;;
150550;0,15;;
150551;0,01;;
150552;0,14;;
150553;0,11;;
150554;0,06;;
150555;0,06;;
150556;0,04;;
150557;0,24;;
150558;0,45;;
150559;0,17;;
150560;0,03;;
150561;0,25;;
150562;0,20;;
150563;0,42;;
150564;0,04;;
150565;0,36;;
150566;0,45;;
150567;0,29;;
150568;0,33;;
150569;0,07;;
150570;0,90;;
150571;0,02;;
150572;2,23;;
150573;0,26;;
150574;0,49;;
150575;0,19;;
150576;0,57;;
150577;0,05;;
150578;0,71;;
150579;0,04;;
150580;0,27;;
150581;0,02;;
150582;0,41;;
150583;0,56;;
150584;0,33;;
150585;0,26;;
150586;0,85;;
150587;0,73;;
150588;0,20;;
150589;0,32;;
150590;0,25;;
150591;0,16;;
150592;0,16;;
150593;0,24;;
150594;0,40;;
150595;0,37;;
150596;0,14;;
150597;0,35;;
150598;0,13;;
150599;0,27;;
150600;0,52;;
150601;0,29;;
150602;0,00;;
150603;0,42;;
150604;1,11;;
150605;0,41;;
150606;2,72;;
150607;0,80;;
150608;0,64;;
150609;0,29;;
150610;0,02;;
150611;0,16;;
150612;0,22;;
150613;0,02;;
150614;0,72;;
150615;0,08;;
150616;0,33;;
150617;0,28;;
150618;0,74;;
150619;0,91;;
150620;0,51;;
150621;1,33;;
150622;0,30;;
150623;0,42;;
150624;0,08;;
150625;0,27;;
150626;0,05;;
150627;0,32;;
150628;0,51;;
150629;3,39;;
150630;0,51;;
150631;0,28;;
150632;0,27;;
150633;0,57;;
150634;0,74;;
150635;0,88;;
150636;1,44;;
150637;0,17;;
150638;0,27;;
150639;1,11;;
150640;0,02;;
150641;0,29;;
150642;2,56;;
150643;0,53;;
150644;0,27;;
150645;0,31;;
150646;0,00;;
150647;0,44;;
150648;0,41;;
150649;0,73;;
150650;0,27;;
150651;0,14;;
150652;0,15;;
150653;0,04;;
150654;0,03;;
150655;0,41;;
150656;0,33;;
150657;0,65;;
150658;0,30;;
150659;0,27;;
150660;1,59;;
150661;0,22;;
150662;0,36;;
150663;0,22;;
150664;0,62;;
150665;1,44;;
150666;0,07;;
150667;0,40;;
150668;0,37;;
150669;0,51;;
150670;0,08;;
150671;0,23;;
150672;0,50;;
150673;0,09;;
150674;1,13;;
150675;0,47;;
150676;0,57;;
150677;1,16;;
150678;0,23;;
150679;0,31;;
150680;0,47;;
150681;0,21;;
150682;0,30;;
150683;0,18;;
150684;0,53;;
150685;0,16;;
150686;0,46;;
150687;0,28;;
150688;1,06;;
150689;#VALUE!;;
150690;0,06;;
150691;0,02;;
150692;0,19;;
150693;1,00;;
150694;0,24;;
150695;1,05;;
150696;0,44;;
150697;0,39;;
150698;0,01;;
150699;0,64;;
150700;0,25;;
150701;0,26;;
150702;0,77;;
150703;0,22;;
150704;1,07;;
150705;0,24;;
150706;1,07;;
150707;0,27;;
150708;0,27;;
150709;0,75;;
150710;0,10;;
150711;0,25;;
150712;0,95;;
150713;0,16;;
150714;0,61;;
150715;0,70;;
150716;1,39;;
150717;1,07;;
150718;0,28;;
150719;0,10;;
150720;3,13;;
150721;0,16;;
150722;0,79;;
150723;0,76;;
150724;0,03;;
150725;0,04;;
150726;0,61;;
150727;0,32;;
150728;0,33;;
150729;1,94;;
150730;0,11;;
150731;0,17;;
150732;0,10;;
150733;0,20;;
150734;0,52;;
150735;0,40;;
150736;0,28;;
150737;0,48;;
150738;1,60;;
150739;0,02;;
150740;0,38;;
150741;0,01;;
150742;0,60;;
150743;0,60;;
150744;0,39;;
150745;0,43;;
150746;3,37;;
150747;3,76;;
150748;0,01;;
150749;0,03;;
150750;0,16;;
150751;4,07;;
150752;0,04;;
150753;0,47;;
150754;0,15;;
150755;0,27;;
150756;0,22;;
150757;0,14;;
150758;1,18;;
150759;0,47;;
150760;0,54;;
150761;0,10;;
150762;0,93;;
150763;0,32;;
150764;1,00;;
150765;0,05;;
150766;0,35;;
150767;0,38;;
150768;0,17;;
150769;0,46;;
150770;0,13;;
150771;0,59;;
150772;0,65;;
150773;0,37;;
150774;0,32;;
150775;0,22;;
150776;0,31;;
150777;0,13;;
150778;0,07;;
150779;0,19;;
150780;0,27;;
150781;0,30;;
150782;0,14;;
150783;0,11;;
150784;0,86;;
150785;0,04;;
150786;0,14;;
150787;0,58;;
150788;0,35;;
150789;0,21;;
150790;0,02;;
150791;0,35;;
150792;0,44;;
150793;0,23;;
150794;0,50;;
150795;0,21;;
150796;0,45;;
150797;0,04;;
150798;0,05;;
150799;0,22;;
150800;0,29;;
150801;0,28;;
150802;0,74;;
150803;0,48;;
150804;0,00;;
150805;0,16;;
150806;0,29;;
150807;0,52;;
150808;0,15;;
150809;0,02;;
150810;0,16;;
150811;0,70;;
150812;0,73;;
150813;0,52;;
150814;0,18;;
150815;0,10;;
150816;0,92;;
150817;0,16;;
150818;0,50;;
150819;0,33;;
150820;0,21;;
150821;1,00;;
150822;0,22;;
150823;0,09;;
150824;0,64;;
150825;0,04;;
150826;0,19;;
150827;0,05;;
150828;0,21;;
150829;2,62;;
150830;0,45;;
150831;0,48;;
150832;0,30;;
150833;0,54;;
150834;0,16;;
150835;0,27;;
150836;0,43;;
150837;0,43;;
150838;2,99;;
150839;0,50;;
150840;0,59;;
150841;0,38;;
150842;0,42;;
150843;0,10;;
150844;0,12;;
150845;0,81;;
150846;0,17;;
150847;0,59;;
150848;0,00;;
150849;0,20;;
150850;0,41;;
150851;#VALUE!;;
150852;0,17;;
150853;0,49;;
150854;0,22;;
150855;0,26;;
150856;0,21;;
150857;1,75;;
150858;0,04;;
150859;0,55;;
150860;0,13;;
150861;0,34;;
150862;0,52;;
150863;0,49;;
150864;1,76;;
150865;0,07;;
150866;0,95;;
150867;0,49;;
150868;0,37;;
150869;0,18;;
150870;0,22;;
150871;0,04;;
150872;0,49;;
150873;0,18;;
150874;0,27;;
150875;1,12;;
150876;0,57;;
150877;0,68;;
150878;0,09;;
150879;0,19;;
150880;0,03;;
150881;0,35;;
150882;0,51;;
150883;0,38;;
150884;0,30;;
150885;0,50;;
150886;0,34;;
150887;0,56;;
150888;0,01;;
150889;0,16;;
150890;0,17;;
150891;0,09;;
150892;0,21;;
150893;0,41;;
150894;0,27;;
150895;0,59;;
150896;1,40;;
150897;0,07;;
150898;0,05;;
150899;0,62;;
150900;0,45;;
150901;0,40;;
150902;0,05;;
150903;0,34;;
150904;0,38;;
150905;0,42;;
150906;0,32;;
150907;0,53;;
150908;0,36;;
150909;0,28;;
150910;0,19;;
150911;0,13;;
150912;0,14;;
150913;0,01;;
150914;0,03;;
150915;0,38;;
150916;0,09;;
150917;0,22;;
150918;0,42;;
150919;0,13;;
150920;0,39;;
150921;0,33;;
150922;0,74;;
150923;0,43;;
150924;0,47;;
150925;0,12;;
150926;0,45;;
150927;0,05;;
150928;0,31;;
150929;0,54;;
150930;0,45;;
150931;0,57;;
150932;0,85;;
150933;4,66;;
150934;0,37;;
150935;0,57;;
150936;0,40;;
150937;0,08;;
150938;0,27;;
150939;0,00;;
150940;0,09;;
150941;1,19;;
150942;0,40;;
150943;0,08;;
150944;0,28;;
150945;0,02;;
150946;0,57;;
150947;0,06;;
150948;0,01;;
150949;1,83;;
150950;0,41;;
150951;0,25;;
150952;0,85;;
150953;0,37;;
150954;0,03;;
150955;0,07;;
150956;0,31;;
150957;0,15;;
150958;0,48;;
150959;0,29;;
150960;0,94;;
150961;0,06;;
150962;0,07;;
150963;0,07;;
150964;0,23;;
150965;0,69;;
150966;0,42;;
150967;0,43;;
150968;0,42;;
150969;0,17;;
150970;0,94;;
150971;0,44;;
150972;0,46;;
150973;0,41;;
150974;0,16;;
150975;0,36;;
150976;0,09;;
150977;0,14;;
150978;0,42;;
150979;0,50;;
150980;0,00;;
150981;0,22;;
150982;0,46;;
150983;0,64;;
150984;0,38;;
150985;0,32;;
150986;0,45;;
150987;0,33;;
150988;0,80;;
150989;0,69;;
150990;0,97;;
150991;0,05;;
150992;0,64;;
150993;0,29;;
150994;0,52;;
150995;0,19;;
150996;0,04;;
150997;0,38;;
150998;1,88;;
150999;0,36;;
151000;0,34;;
151001;0,22;;
151002;0,09;;
151003;1,76;;
151004;0,45;;
151005;0,10;;
151006;0,21;;
151007;0,71;;
151008;1,06;;
151009;0,89;;
151010;0,06;;
151011;0,09;;
151012;2,07;;
151013;0,18;;
151014;0,18;;
151015;0,98;;
151016;0,06;;
151017;0,53;;
151018;1,08;;
151019;0,45;;
151020;0,72;;
151021;0,78;;
151022;0,53;;
151023;0,01;;
151024;0,08;;
151025;0,79;;
151026;1,24;;
151027;1,66;;
151028;0,01;;
151029;0,47;;
151030;0,36;;
151031;0,13;;
151032;0,06;;
151033;0,41;;
151034;0,25;;
151035;0,17;;
151036;0,43;;
151037;0,20;;
151038;0,61;;
151039;0,59;;
151040;0,44;;
151041;0,61;;
151042;0,16;;
151043;0,17;;
151044;0,05;;
151045;2,56;;
151046;0,53;;
151047;0,16;;
151048;0,61;;
151049;0,87;;
151050;0,15;;
151051;0,17;;
151052;0,29;;
151053;0,60;;
151054;1,09;;
151055;1,63;;
151056;0,20;;
151057;0,72;;
151058;0,44;;
151059;0,32;;
151060;0,30;;
151061;0,49;;
151062;0,25;;
151063;0,41;;
151064;0,02;;
151065;0,79;;
151066;0,09;;
151067;0,22;;
151068;0,13;;
151069;0,21;;
151070;0,92;;
151071;0,04;;
151072;0,05;;
151073;3,44;;
151074;0,24;;
151075;0,02;;
151076;0,41;;
151077;0,40;;
151078;0,31;;
151079;0,71;;
151080;0,01;;
151081;0,10;;
151082;0,45;;
151083;0,62;;
151084;0,05;;
151085;0,69;;
151086;0,03;;
151087;0,07;;
151088;0,14;;
151089;0,76;;
151090;0,30;;
151091;0,28;;
151092;0,80;;
151093;0,37;;
151094;0,17;;
151095;0,08;;
151096;1,21;;
151097;0,62;;
151098;0,40;;
151099;2,08;;
151100;0,55;;
151101;0,11;;
151102;0,38;;
151103;0,41;;
151104;1,07;;
151105;0,40;;
151106;0,20;;
151107;0,43;;
151108;0,01;;
151109;0,07;;
151110;0,19;;
151111;0,12;;
151112;0,59;;
151113;0,13;;
151114;0,01;;
151115;0,15;;
151116;0,59;;
151117;0,15;;
151118;0,26;;
151119;0,56;;
151120;0,55;;
151121;0,19;;
151122;0,38;;
151123;0,73;;
151124;0,43;;
151125;0,66;;
151126;0,40;;
151127;0,71;;
151128;0,08;;
151129;0,56;;
151130;0,17;;
151131;0,27;;
151132;0,23;;
151133;2,09;;
151134;0,04;;
151135;0,27;;
151136;1,53;;
151137;0,07;;
151138;0,61;;
151139;0,03;;
151140;0,20;;
151141;0,09;;
151142;0,11;;
151143;0,20;;
151144;0,62;;
151145;1,53;;
151146;0,63;;
151147;0,10;;
151148;0,07;;
151149;4,32;;
151150;3,31;;
151151;0,16;;
151152;0,11;;
151153;1,38;;
151154;0,04;;
151155;0,24;;
151156;0,80;;
151157;0,23;;
151158;0,18;;
151159;0,43;;
151160;0,64;;
151161;0,08;;
151162;0,65;;
151163;0,61;;
151164;0,30;;
151165;0,38;;
151166;0,11;;
151167;0,11;;
151168;0,48;;
151169;0,12;;
151170;0,18;;
151171;0,30;;
151172;1,91;;
151173;0,24;;
151174;0,49;;
151175;0,20;;
151176;0,30;;
151177;0,43;;
151178;0,43;;
151179;0,73;;
151180;0,50;;
151181;0,60;;
151182;0,49;;
151183;0,05;;
151184;0,18;;
151185;0,30;;
151186;0,19;;
151187;1,15;;
151188;0,15;;
151189;0,59;;
151190;0,05;;
151191;0,21;;
151192;0,46;;
151193;0,62;;
151194;0,52;;
151195;0,04;;
151196;0,06;;
151197;2,02;;
151198;0,18;;
151199;0,25;;
151200;1,15;;
151201;0,71;;
151202;0,23;;
151203;1,02;;
151204;0,20;;
151205;0,35;;
151206;0,16;;
151207;0,21;;
151208;0,48;;
151209;0,12;;
151210;0,02;;
151211;0,28;;
151212;0,60;;
151213;0,65;;
151214;0,32;;
151215;8,20;;
151216;0,40;;
151217;0,37;;
151218;0,31;;
151219;0,16;;
151220;0,09;;
151221;0,51;;
151222;0,21;;
151223;0,23;;
151224;0,08;;
151225;0,04;;
151226;0,20;;
151227;0,33;;
151228;0,18;;
151229;0,13;;
151230;0,23;;
151231;0,08;;
151232;0,25;;
151233;0,22;;
151234;0,07;;
151235;0,42;;
151236;0,49;;
151237;0,06;;
151238;0,14;;
151239;0,21;;
151240;1,94;;
151241;0,13;;
151242;0,03;;
151243;0,10;;
151244;4,52;;
151245;0,25;;
151246;0,37;;
151247;0,30;;
151248;0,14;;
151249;0,19;;
151250;0,02;;
151251;0,11;;
151252;0,26;;
151253;0,79;;
151254;0,18;;
151255;1,08;;
151256;0,38;;
151257;0,02;;
151258;0,41;;
151259;1,70;;
151260;0,02;;
151261;0,33;;
151262;2,95;;
151263;0,36;;
151264;0,30;;
151265;0,13;;
151266;0,19;;
151267;0,17;;
151268;0,19;;
151269;0,51;;
151270;0,43;;
151271;0,10;;
151272;2,00;;
151273;0,34;;
151274;0,21;;
151275;0,24;;
151276;0,61;;
151277;2,82;;
151278;1,02;;
151279;0,57;;
151280;0,82;;
151281;0,00;;
151282;0,10;;
151283;1,39;;
151284;1,11;;
151285;0,43;;
151286;0,25;;
151287;0,54;;
151288;3,11;;
151289;0,84;;
151290;0,14;;
151291;0,32;;
151292;0,73;;
151293;0,53;;
151294;2,15;;
151295;0,36;;
151296;0,03;;
151297;0,39;;
151298;0,36;;
151299;0,24;;
151300;0,28;;
151301;1,22;;
151302;0,10;;
151303;0,22;;
151304;0,26;;
151305;0,32;;
151306;0,05;;
151307;0,39;;
151308;0,66;;
151309;1,30;;
151310;0,09;;
151311;0,20;;
151312;1,20;;
151313;0,19;;
151314;0,16;;
151315;0,44;;
151316;0,68;;
151317;0,42;;
151318;0,03;;
151319;1,47;;
151320;0,09;;
151321;0,00;;
151322;0,32;;
151323;0,52;;
151324;0,24;;
151325;0,28;;
151326;0,52;;
151327;0,23;;
151328;0,37;;
151329;0,08;;
151330;0,50;;
151331;0,81;;
151332;0,35;;
151333;0,44;;
151334;1,83;;
151335;0,11;;
151336;0,20;;
151337;0,22;;
151338;0,06;;
151339;0,72;;
151340;0,38;;
151341;0,64;;
151342;0,31;;
151343;0,14;;
151344;0,06;;
151345;0,28;;
151346;0,26;;
151347;1,64;;
151348;0,41;;
151349;0,05;;
151350;0,14;;
151351;0,98;;
151352;0,18;;
151353;0,01;;
151354;0,32;;
151355;0,05;;
151356;0,50;;
151357;0,18;;
151358;0,02;;
151359;1,37;;
151360;0,11;;
151361;0,03;;
151362;1,71;;
151363;0,08;;
151364;1,18;;
151365;0,24;;
151366;0,61;;
151367;0,21;;
151368;0,18;;
151369;0,31;;
151370;0,17;;
151371;0,32;;
151372;0,67;;
151373;0,46;;
151374;0,35;;
151375;0,10;;
151376;0,14;;
151377;1,17;;
151378;0,43;;
151379;0,71;;
151380;0,12;;
151381;0,06;;
151382;0,61;;
151383;0,66;;
151384;0,05;;
151385;0,10;;
151386;1,46;;
151387;1,31;;
151388;0,81;;
151389;0,28;;
151390;0,07;;
151391;0,20;;
151392;0,20;;
151393;0,15;;
151394;0,02;;
151395;0,05;;
151396;1,43;;
151397;0,44;;
151398;0,11;;
151399;1,53;;
151400;0,15;;
151401;0,10;;
151402;0,51;;
151403;0,38;;
151404;1,35;;
151405;0,02;;
151406;0,42;;
151407;0,17;;
151408;0,92;;
151409;0,37;;
151410;0,59;;
151411;0,10;;
151412;0,27;;
151413;0,49;;
151414;0,05;;
151415;0,12;;
151416;0,42;;
151417;0,16;;
151418;0,62;;
151419;0,02;;
151420;0,22;;
151421;0,33;;
151422;0,51;;
151423;0,13;;
151424;0,16;;
151425;0,58;;
151426;0,46;;
151427;0,18;;
151428;0,09;;
151429;0,11;;
151430;0,62;;
151431;0,03;;
151432;0,11;;
151433;0,49;;
151434;0,40;;
151435;0,47;;
151436;0,42;;
151437;0,11;;
151438;0,30;;
151439;0,10;;
151440;0,49;;
151441;0,46;;
151442;0,49;;
151443;0,57;;
151444;0,10;;
151445;0,05;;
151446;0,29;;
151447;0,35;;
151448;0,53;;
151449;0,27;;
151450;0,02;;
151451;0,53;;
151452;1,00;;
151453;0,16;;
151454;0,14;;
151455;0,24;;
151456;0,19;;
151457;1,30;;
151458;0,12;;
151459;0,09;;
151460;0,31;;
151461;0,31;;
151462;0,61;;
151463;0,47;;
151464;0,06;;
151465;3,26;;
151466;0,09;;
151467;0,20;;
151468;0,82;;
151469;0,30;;
151470;0,19;;
151471;0,02;;
151472;0,43;;
151473;0,97;;
151474;0,59;;
151475;0,32;;
151476;0,20;;
151477;0,39;;
151478;0,12;;
151479;0,74;;
151480;0,02;;
151481;0,72;;
151482;0,12;;
151483;0,44;;
151484;1,07;;
151485;0,53;;
151486;0,85;;
151487;0,14;;
151488;0,06;;
151489;0,44;;
151490;0,11;;
151491;0,27;;
151492;0,40;;
151493;0,18;;
151494;0,25;;
151495;0,17;;
151496;0,57;;
151497;0,07;;
151498;0,38;;
151499;0,12;;
151500;0,33;;
151501;0,13;;
151502;0,25;;
151503;0,44;;
151504;0,35;;
151505;0,01;;
151506;1,25;;
151507;0,19;;
151508;0,57;;
151509;0,30;;
151510;0,39;;
151511;0,63;;
151512;0,93;;
151513;0,43;;
151514;0,18;;
151515;0,27;;
151516;0,21;;
151517;0,37;;
151518;0,45;;
151519;0,26;;
151520;0,06;;
151521;0,22;;
151522;0,32;;
151523;0,23;;
151524;0,27;;
151525;1,09;;
151526;0,27;;
151527;0,21;;
151528;0,54;;
151529;0,38;;
151530;2,14;;
151531;0,25;;
151532;8,79;;
151533;0,49;;
151534;0,02;;
151535;0,43;;
151536;0,48;;
151537;0,50;;
151538;0,05;;
151539;0,22;;
151540;0,42;;
151541;0,81;;
151542;0,02;;
151543;0,30;;
151544;0,63;;
151545;0,24;;
151546;0,22;;
151547;0,48;;
151548;0,63;;
151549;0,01;;
151550;0,23;;
151551;0,06;;
151552;0,51;;
151553;0,41;;
151554;3,26;;
151555;3,29;;
151556;0,34;;
151557;0,37;;
151558;1,59;;
151559;0,02;;
151560;0,06;;
151561;0,15;;
